Sort,Ernest,630,0.07724938164685521
Sort,GBM,630,0.0729419641747452
Sort,BOM,630,0.07201991711497972
Sort,OGB,630,0.02358434861792575
Sort,C3O,630,0.07724938164685521
Sort,Ernest,630,0.07297352044728882
Sort,GBM,630,0.06923246789496541
Sort,BOM,630,0.08316887508261606
Sort,OGB,630,0.04490418598261329
Sort,C3O,630,0.04490418598261329
Sort,Ernest,630,0.05997909340574275
Sort,GBM,630,0.07381204022285043
Sort,BOM,630,0.052303571598930274
Sort,OGB,630,0.025995028610164228
Sort,C3O,630,0.025995028610164228
Sort,Ernest,630,0.048734655699149663
Sort,GBM,630,0.06909820593965771
Sort,BOM,630,0.06541476964335859
Sort,OGB,630,0.023027202420852218
Sort,C3O,630,0.023027202420852218
Sort,Ernest,630,0.07491079134141039
Sort,GBM,630,0.05462123721195384
Sort,BOM,630,0.05329132491751364
Sort,OGB,630,0.034631280855368735
Sort,C3O,630,0.07491079134141039
Sort,Ernest,630,0.03832937382053661
Sort,GBM,630,0.05580728004068472
Sort,BOM,630,0.05838323826998545
Sort,OGB,630,0.02706280219563297
Sort,C3O,630,0.03832937382053661
Sort,Ernest,630,0.07503101410469945
Sort,GBM,630,0.024024127626474143
Sort,BOM,630,0.060961698715517265
Sort,OGB,630,0.020437125316927242
Sort,C3O,630,0.020437125316927242
Sort,Ernest,630,0.05738556762610774
Sort,GBM,630,0.06597204564923315
Sort,BOM,630,0.07867943418261086
Sort,OGB,630,0.02493960878674005
Sort,C3O,630,0.05738556762610774
Sort,Ernest,630,0.06266853921157715
Sort,GBM,630,0.03343277952299237
Sort,BOM,630,0.05432375648124768
Sort,OGB,630,0.018462950498191927
Sort,C3O,630,0.018462950498191927
Sort,Ernest,630,0.06697919044763033
Sort,GBM,630,0.037076448421939794
Sort,BOM,630,0.07007726065517057
Sort,OGB,630,0.01649856250709392
Sort,C3O,630,0.06697919044763033
Sort,Ernest,630,0.05362911730812237
Sort,GBM,630,0.07366622392871588
Sort,BOM,630,0.04171924884454195
Sort,OGB,630,0.017322386332439568
Sort,C3O,630,0.017322386332439568
Sort,Ernest,630,0.05041214517061898
Sort,GBM,630,0.05390972810778531
Sort,BOM,630,0.07266734095159218
Sort,OGB,630,0.037530493867961784
Sort,C3O,630,0.05041214517061898
Sort,Ernest,630,0.0717184074903702
Sort,GBM,630,0.07661497655402365
Sort,BOM,630,0.0841913713735127
Sort,OGB,630,0.04833424896387656
Sort,C3O,630,0.0717184074903702
Sort,Ernest,630,0.043574555667289884
Sort,GBM,630,0.06458213463376529
Sort,BOM,630,0.0560332458895671
Sort,OGB,630,0.03377908924438287
Sort,C3O,630,0.043574555667289884
Sort,Ernest,630,0.04604210945521914
Sort,GBM,630,0.06266488312945026
Sort,BOM,630,0.04652176594232827
Sort,OGB,630,0.019530418557963017
Sort,C3O,630,0.019530418557963017
Sort,Ernest,630,0.048716036807880475
Sort,GBM,630,0.05255807340213639
Sort,BOM,630,0.06980259348647219
Sort,OGB,630,0.017225467035997095
Sort,C3O,630,0.017225467035997095
Sort,Ernest,630,0.0466346940112971
Sort,GBM,630,0.06570639371168457
Sort,BOM,630,0.04224070525750404
Sort,OGB,630,0.025494669521116464
Sort,C3O,630,0.0466346940112971
Sort,Ernest,630,0.04284365731826219
Sort,GBM,630,0.02621448629989479
Sort,BOM,630,0.05638325405612024
